psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,class
17.63405,16.44242,15.9848,15.82472,15.76512,88.38536,264.8686,403.7207,467.8576,494.2568,88.09332,266.8243,401.8455,467.6549,492.8584,101.215,238.7123,396.1845,477.5818,520.8395,17.67742,16.4872,16.04544,15.88987,15.82671,STAR
21.19715,19.59987,18.74241,18.20719,17.93139,3.314119,14.45551,31.84412,52.13387,67.20345,12.03361,46.19108,96.19408,142.2215,190.8397,4.168495,15.69439,42.81492,67.07638,89.79962,20.15704,18.50357,17.68032,17.22181,16.90653,GALAXY
19.55118,18.21778,17.68492,17.43514,17.34702,15.11784,51.62816,84.33985,106.1553,115.1266,15.37547,51.65998,85.47569,105.9818,114.4446,19.11999,48.59836,86.01984,107.6293,120.1398,19.58396,18.2587,17.70615,17.49375,17.44282,STAR
20.21298,19.10169,18.96234,18.88878,18.82466,8.21643,22.87276,26.00488,27.8271,29.50283,8.754546,23.41093,26.65073,27.67044,29.40617,16.06425,21.96704,26.65231,28.15571,27.21947,20.17336,19.12006,18.99842,18.97036,18.87271,STAR
21.63068,19.59661,18.48585,18.03628,17.5863,2.218233,14.49906,40.33253,61.02192,92.3532,18.41889,69.73648,169.9138,242.8155,349.5134,4.9684,19.23043,54.34592,84.23246,115.1922,19.66548,18.09837,17.06569,16.66123,16.28445,GALAXY
20.33901,19.43462,18.87577,18.40303,18.28101,7.315387,16.8321,28.16339,43.52906,48.69635,18.76453,49.63184,79.67377,112.1702,137.1263,11.45147,22.95127,38.06573,52.59645,63.81817,19.35899,18.28537,17.77293,17.40178,17.20612,GALAXY
20.83394,18.82209,17.87805,17.45375,16.95141,4.634759,29.59105,70.59602,104.3518,165.7403,22.18126,106.05,263.5673,386.2567,535.2607,9.68369,34.37392,96.73215,149.4005,205.7804,19.38897,17.49607,16.49069,16.03356,15.65574,GALAXY
21.15929,19.42628,18.42063,17.97315,17.60539,3.43212,16.96191,42.82964,64.67503,90.74371,37.54102,114.6832,202.0564,263.4667,336.1557,6.653238,23.41665,57.7762,86.60918,114.627,19.09296,17.60571,16.85736,16.50951,16.26284,GALAXY
20.22674,18.96672,18.21597,17.81295,17.51165,8.112898,25.90039,51.71438,74.95769,98.92693,19.25502,65.47626,127.3616,178.4867,230.9243,14.84034,35.36969,69.94122,98.69609,124.1449,19.45006,18.04142,17.32136,16.94263,16.70004,GALAXY
20.80939,18.90601,17.95018,17.56637,17.10264,4.74097,27.39007,66.05842,94.06974,144.1893,15.96725,86.79313,225.4122,331.9028,475.3595,8.38844,31.91883,87.58825,133.6798,184.7236,19.74446,17.75537,16.73025,16.28992,15.90618,GALAXY
20.90844,18.96849,18.05869,17.66546,17.20116,4.326842,25.85824,59.7756,85.86449,131.6812,14.12029,91.79779,229.4813,334.5658,479.1087,7.819641,28.04278,78.87019,121.7895,168.4104,19.77682,17.72054,16.72426,16.29809,15.91264,GALAXY
21.21599,19.58003,18.51902,17.95343,17.60318,3.256881,14.72213,39.11916,65.86049,90.9282,11.05706,51.15762,119.0483,176.164,233.1166,5.481626,17.46714,47.23172,75.64693,104.9636,20.1148,18.40178,17.44793,17.01291,16.67815,GALAXY
17.009,15.85127,15.43553,15.29595,15.24057,157.1802,456.5557,669.5554,761.4142,801.2555,157.0968,466.0236,673.0304,771.271,805.8538,246.2797,472.1743,700.0841,809.6404,857.8027,17.06597,15.86359,15.46442,15.33087,15.2747,STAR
21.64204,19.76157,18.76151,18.29351,17.93592,2.194971,12.45521,31.28872,48.14937,66.92352,35.9636,48.35203,96.84905,134.3047,218.7489,5.255094,14.47354,37.55365,57.48716,77.85516,20.01565,18.48975,17.69324,17.31341,16.8213,GALAXY
20.24363,19.69523,19.34411,19.03937,19.05759,7.987549,13.23996,18.29524,24.22294,23.79826,9.329508,18.54927,26.64815,32.75641,32.26111,9.677918,15.53619,21.89983,27.62317,33.43861,20.15966,19.34658,18.97282,18.72526,18.72447,GALAXY
21.29913,19.83878,18.88892,18.24883,17.93163,3.015899,11.60015,27.82419,50.17193,67.18835,11.28239,65.19899,144.5998,205.8979,278.6859,5.60881,16.2163,39.10501,63.43686,87.81573,19.91854,18.00417,17.14953,16.7191,16.51256,GALAXY
21.10938,19.17767,18.18141,17.71803,17.39858,3.594115,21.32672,53.38698,81.80592,109.7867,7.463095,37.01366,89.54822,136.0032,174.868,7.961739,23.57871,60.40593,90.00041,121.0387,20.37128,18.61032,17.66335,17.23536,16.89035,GALAXY
20.23651,19.13515,18.57131,18.28289,18.05484,8.04014,22.17845,37.27969,48.62263,59.97889,37.92434,135.059,245.1606,311.3032,351.055,20.13972,35.91018,57.69828,74.8013,89.0556,18.62831,17.26237,16.64142,16.38677,16.24926,GALAXY
21.2503,19.24374,18.11051,17.62692,17.29248,3.155194,20.06754,56.98943,88.96695,121.0572,10.41477,61.8037,159.9513,238.9307,311.5247,7.065018,25.13993,70.65398,110.1685,156.0643,20.04415,18.08456,17.03813,16.59529,16.27375,GALAXY
21.50817,20.20893,19.50241,19.03487,18.70507,2.485199,8.24851,15.8128,24.32357,32.94214,18.96567,70.76761,130.8089,191.5794,267.8254,6.147671,14.57855,31.65159,47.98791,64.70625,19.42842,17.96795,17.25873,16.86489,16.55685,GALAXY
21.15526,19.52929,18.74631,18.32798,17.99867,3.444917,15.42651,31.72989,46.64476,63.16445,70.28902,241.8084,423.3669,594.9145,776.9325,12.04797,26.52746,57.29206,88.18556,117.2562,18.03518,16.60286,15.97741,15.60448,15.34583,GALAXY
21.31507,19.70302,18.56507,18.11599,17.75881,2.971728,13.14535,37.49457,56.70213,78.78418,31.94372,79.10078,166.2912,232.7333,344.8921,6.274509,17.17972,45.84523,72.31412,100.7225,19.08998,17.92065,17.11049,16.76175,16.30136,GALAXY
20.50398,18.45631,17.55782,17.18877,16.82882,6.28334,41.44506,94.81421,133.1964,185.5515,18.66817,113.8255,252.7491,378.5816,502.7237,15.17278,54.11325,131.0439,198.8282,266.1104,19.43078,17.50557,16.6189,16.18611,15.8575,GALAXY
21.26431,20.15911,19.53424,19.18707,18.87019,3.114583,8.635929,15.35601,21.14167,28.28953,30.15939,64.0562,96.58679,124.6402,142.5632,7.871698,15.23048,27.54416,38.19821,50.50669,18.99515,18.05991,17.59454,17.32632,17.22928,GALAXY
19.005,18.79492,18.38479,18.30227,17.99773,25.00269,30.34095,44.26725,47.76252,63.2193,24.93667,32.19361,48.07209,55.14115,72.67575,27.39161,32.5666,50.22569,57.64948,78.18787,19.03223,18.76283,18.31403,18.18534,17.81592,QSO
21.84107,20.45333,19.49839,19.06412,18.72842,1.824043,6.58545,15.8716,23.67697,32.24049,30.7637,81.67618,148.6278,222.9477,290.526,4.987872,10.649,26.17993,41.05405,57.8572,18.89711,17.79774,17.12152,16.73308,16.47063,GALAXY
22.44028,20.79577,19.63091,19.50304,19.34235,1.037992,4.803306,14.04768,15.8026,18.29579,1.143992,4.905632,14.01456,16.0189,19.06176,2.643257,5.289822,15.07346,18.17975,22.70439,22.27876,20.82921,19.72625,19.56455,19.44429,QSO
21.63651,19.82407,18.4827,18.04535,17.7147,2.206266,11.75832,40.44992,60.51402,82.05077,2.679454,27.32801,89.55122,132.3889,171.1254,5.074028,14.00998,47.85573,78.28717,110.0885,22.62062,18.95015,17.65483,17.22233,16.87853,GALAXY
21.28199,19.45493,18.52425,18.05753,17.69172,3.064069,16.52019,38.93093,59.83916,83.80664,14.66668,82.07661,199.4523,304.8217,454.4604,7.42813,24.75476,67.24464,104.4063,145.8741,19.75509,17.84977,16.87084,16.41434,16.00993,GALAXY
20.00901,18.90633,18.34187,17.85562,17.60887,9.915397,27.38178,46.05193,72.06924,90.45291,45.21886,141.1028,267.3231,389.3339,544.8214,21.04485,44.81809,86.632,140.9896,173.0251,18.44025,17.19749,16.5274,16.1149,15.82485,GALAXY
20.5878,18.67827,17.82566,17.40056,17.05201,5.816028,33.78234,74.08568,109.591,151.072,17.68932,99.23071,223.4195,328.1492,434.075,13.79262,47.99517,116.509,174.2538,232.0086,19.45511,17.62794,16.71595,16.3011,15.98775,GALAXY
21.86205,20.05813,19.17155,18.54435,18.2785,1.788719,9.477828,21.447,38.21646,48.80898,18.32363,112.4786,230.584,354.417,474.8399,5.313292,13.18292,32.2531,53.42466,76.55832,19.64793,17.38354,16.63691,16.21361,15.87901,GALAXY
20.90597,19.19635,18.245,17.87606,17.50897,4.336717,20.96287,50.34977,70.72511,99.17149,29.57886,71.99151,137.7435,189.7766,239.887,10.48998,27.94583,68.77502,101.3021,134.8208,19.28587,18.01699,17.23477,16.85076,16.59108,GALAXY
20.20058,19.14435,18.94347,18.90125,18.90763,8.310815,21.99141,26.46077,27.50939,27.32944,8.628421,21.85212,26.5627,28.25071,29.8226,18.32059,23.15872,27.77707,29.99204,32.09564,20.13335,19.15691,18.98787,18.93612,19.01326,STAR
21.29868,19.60863,18.5462,18.13166,17.79176,3.017147,14.33939,38.1519,55.88954,76.4287,11.56893,51.08803,130.3908,187.7588,237.0358,7.143825,17.84117,47.18507,73.96238,101.2689,19.96035,18.33723,17.31918,16.90742,16.63956,GALAXY
21.41261,19.55152,18.38805,17.95163,17.61809,2.715219,15.11392,44.13448,65.96979,89.6879,5.554409,50.46991,146.618,228.6188,316.0986,5.450436,18.81851,57.618,94.08712,134.0528,20.69856,18.33621,17.19158,16.66199,16.32597,GALAXY
22.52918,21.0967,19.42781,18.89326,18.52794,0.953345,3.639613,16.93773,27.71253,38.7852,16.10671,13.90585,59.89966,102.0052,148.9923,2.727943,4.673024,22.3863,40.20646,56.02627,20.04485,19.83817,18.19257,17.58747,17.10501,GALAXY
21.06553,19.18613,18.17765,17.77894,17.38934,3.74268,21.16121,53.57185,77.34343,110.7251,7.382988,47.44902,118.1012,172.2785,240.8301,8.402803,25.72202,68.55021,101.7091,138.5967,20.30597,18.35231,17.37105,16.95296,16.58757,GALAXY
20.12771,19.03813,18.50679,18.23158,17.78173,8.88807,24.25174,39.56215,50.97544,77.13805,52.25174,132.5592,207.8348,281.4643,331.1745,15.91113,33.28226,62.23956,92.7812,117.6282,18.21659,17.20918,16.75725,16.42593,16.30927,GALAXY
21.38639,20.2898,19.51618,19.13407,18.75994,2.781951,7.656291,15.61358,22.19958,31.31722,17.67527,50.41727,89.50493,109.6151,142.5969,6.932996,13.23918,25.7228,37.7075,47.69727,19.40639,18.27139,17.66424,17.3985,17.17847,GALAXY
21.68094,19.87578,18.80593,18.3532,17.97482,2.11708,11.21145,30.03449,45.57339,64.56745,13.15197,40.6339,102.4072,145.6888,194.7861,5.754426,16.1511,41.99788,63.3247,85.41187,20.11714,18.60986,17.57009,17.16636,16.85857,GALAXY
21.79072,19.66902,18.48429,18.0662,17.70659,1.911613,13.56348,40.3905,59.36311,82.66608,2.451838,32.94438,92.7896,138.2269,150.241,5.955581,16.59856,46.74197,72.08044,101.4533,24.68395,18.65246,17.56119,17.12227,16.95509,GALAXY
21.37391,19.73409,18.88476,18.58054,17.99466,2.814266,12.77442,27.931,36.96364,63.39834,36.47515,100.7126,207.3182,289.4078,378.7743,7.189634,17.17378,41.75048,64.58489,88.41095,18.76196,17.52969,16.84124,16.47992,16.2429,GALAXY
21.32482,19.56328,18.47799,17.96273,17.67031,2.945048,14.9511,40.62571,65.29861,85.47598,5.899286,32.61249,83.20805,121.9697,181.0991,5.961392,18.55528,49.01369,74.49085,102.3825,20.76789,18.7595,17.76137,17.34142,16.9264,GALAXY
20.59953,18.87467,17.96478,17.51254,17.23897,5.7535,28.19214,65.17569,98.85089,127.1739,11.63657,59.48424,124.8659,181.6053,226.3833,13.17783,33.78231,75.72738,111.4842,145.443,19.88516,18.16146,17.33854,16.93785,16.68987,GALAXY
20.39099,19.31541,18.55473,18.25806,18.02526,6.973139,18.78564,37.85342,49.74735,61.63595,13.84621,46.02208,79.86217,115.3935,134.5225,12.47623,25.37387,46.2161,67.06551,81.83117,19.81455,18.36342,17.77181,17.36278,17.2249,GALAXY
20.65558,19.04804,17.90797,17.46658,17.09739,5.463667,24.03141,68.67676,103.1259,144.888,11.83436,70.09064,177.3363,267.552,353.6625,9.996904,30.12555,81.08459,126.5399,176.4902,19.86889,17.95943,16.95818,16.51556,16.16952,GALAXY
22.59028,22.03592,20.31766,19.64933,19.06643,0.8989143,1.528038,7.461437,13.80998,23.60483,2.714263,3.226323,18.00367,33.94356,43.94434,1.180676,2.561894,10.83308,21.88503,33.9656,22.21377,21.31328,19.46837,18.8196,18.45528,GALAXY
20.81887,19.11201,18.40721,18.03486,17.62039,4.699658,22.65642,43.36249,61.10144,89.49799,8.959512,49.80721,113.7996,153.8041,193.4134,9.923227,26.68684,63.16444,91.31207,118.8332,20.16138,18.34139,17.47275,17.10376,16.8438,GALAXY
20.28314,19.15642,18.56146,18.15987,17.76623,7.701948,21.74826,37.61937,54.45639,78.24742,21.90818,78.93046,159.1878,223.1291,292.009,13.2508,28.72005,57.14088,87.68892,110.5224,19.24613,17.81742,17.10561,16.71647,16.46242,GALAXY
20.96013,19.60651,18.6586,18.06142,17.80239,4.125222,14.36749,34.39963,59.62511,75.68343,6.842797,40.2717,91.48558,136.0736,185.6928,8.814422,20.26936,44.59388,72.18145,94.38063,20.72709,18.48799,17.64338,17.1958,16.90475,GALAXY
21.3439,19.79107,18.75245,18.21692,17.78569,2.893513,12.12125,31.55093,51.66887,76.85677,22.59152,100.1557,204.0393,306.8581,401.3694,8.726008,22.15461,50.82408,83.49053,113.7875,19.34766,17.51779,16.72015,16.28118,16.0675,GALAXY
22.01962,20.59041,20.05408,19.70907,19.52674,1.543925,5.80408,9.51258,13.07039,15.42794,18.75077,60.13578,96.2478,128.5628,140.4719,4.331961,9.551626,17.29568,24.05655,30.73058,19.382,18.14405,17.6481,17.42173,17.41872,GALAXY
18.69961,17.46235,16.93004,16.77617,16.69922,33.12452,103.5285,169.0383,194.7743,209.0777,32.85111,105.2706,168.7051,196.3943,208.787,55.88482,109.3407,170.663,201.8357,216.3474,18.74105,17.47072,16.97837,16.81965,16.74374,STAR
21.91549,20.08681,18.77909,18.30402,17.83515,1.701737,9.230718,30.78642,47.68525,73.43378,23.31342,74.51324,184.0294,278.5933,391.0482,2.843537,12.19335,37.40406,66.94198,99.37053,19.41019,18.0952,17.04812,16.60679,16.3133,GALAXY
21.22316,19.3256,18.25725,17.81503,17.51006,3.235372,18.61021,49.78475,74.81457,99.07262,33.73998,62.82553,158.9617,230.0338,313.6688,7.026542,23.8195,62.8829,96.67349,130.6128,19.76161,18.13343,17.09637,16.67366,16.28378,GALAXY
21.42391,19.2585,18.0978,17.64733,17.28677,2.686974,19.79657,57.66051,87.31065,121.696,18.03757,57.24681,165.9879,252.7462,347.6729,7.683672,24.21829,70.94267,110.9891,155.5863,20.02843,18.1751,17.03735,16.58375,16.21807,GALAXY
20.43915,19.3202,19.03738,18.78187,18.65562,6.670341,18.70298,24.26828,30.70704,34.47887,21.42584,53.88736,72.7164,93.89959,105.3333,16.22604,30.29133,42.28931,55.6658,59.83583,19.20038,18.19062,17.84719,17.57919,17.4789,GALAXY
21.68546,19.87109,18.84899,18.39958,18.032,2.108214,11.25996,28.86667,43.6678,61.25451,13.37299,48.25631,107.3128,162.3742,224.349,6.021801,15.90007,42.21004,65.19774,89.55538,19.95029,18.4483,17.55432,17.09903,16.75069,GALAXY
21.21385,19.48217,18.31835,17.86313,17.57153,3.263335,16.11078,47.06071,71.57234,93.61815,11.66701,86.40977,214.2754,314.5216,387.5738,6.725666,22.75823,60.16743,96.33623,132.849,19.78527,17.83937,16.8271,16.39911,16.16632,GALAXY
19.80826,17.87038,16.72925,16.36783,16.06349,11.92985,71.09646,203.3765,283.7064,375.4922,85.96086,448.1122,1071.084,1546.1,2019.77,25.08496,96.1768,235.3307,360.1961,487.0338,17.67686,16.01043,15.07216,14.64874,14.35304,GALAXY
21.37841,19.28581,18.25527,17.86013,17.57075,2.802572,19.30481,49.87562,71.77026,93.68604,21.84079,76.09934,186.6013,254.1602,335.8929,7.590961,25.34461,62.8081,94.38853,126.5909,19.58152,17.95864,16.9686,16.61111,16.28209,GALAXY
21.91337,19.35795,18.15762,17.77032,17.41085,1.705114,18.06377,54.56953,77.95932,108.552,20.54695,54.1449,148.6791,229.0942,322.0879,6.530631,21.9149,64.84504,102.9486,144.5823,19.98184,18.30257,17.19781,16.71136,16.31396,GALAXY
20.52798,18.65763,17.68576,17.23442,16.87949,6.145843,34.43056,84.27454,127.7124,177.0913,36.18235,159.5867,417.1836,553.9954,753.7588,11.1335,42.76371,115.3687,179.7675,245.4049,18.56348,17.02396,16.02944,15.64649,15.26776,GALAXY
22.02975,20.21832,19.22606,18.83578,18.43104,1.52935,8.177517,20.39682,29.21952,42.40849,14.85573,43.79153,108.5367,165.4425,247.791,4.954191,13.27622,35.69457,56.45671,77.05452,19.69474,18.44955,17.47436,17.05684,16.71549,GALAXY
21.06019,18.87604,17.88233,17.39322,17.02392,3.761169,28.15648,70.31814,110.3347,155.0329,93.04996,312.1404,666.6184,1003.207,1369.672,10.85961,42.2669,114.9236,184.821,255.2429,18.08313,16.47246,15.55424,15.0797,14.78053,GALAXY
22.00797,20.50085,19.74897,19.25776,18.92717,1.560852,6.303325,12.60007,19.80886,26.84133,23.73052,81.77341,152.1217,232.937,301.5861,5.882642,14.20721,30.17128,46.05239,59.76762,19.24504,17.72086,17.02427,16.64399,16.40122,GALAXY
21.20216,19.92059,19.11668,18.71427,18.43618,3.298799,10.75808,22.55883,32.67972,42.20808,19.7964,35.9059,87.45226,119.9407,157.5849,5.604249,14.45787,32.8955,50.64727,66.60699,19.65603,18.66786,17.74725,17.38795,17.08132,GALAXY
21.33438,19.8658,18.85831,18.39391,18.10268,2.919136,11.31497,28.61991,43.89659,57.39281,21.05127,85.85906,164.2757,232.8496,281.3524,7.122245,15.41339,34.56002,53.20788,69.33946,19.50453,17.73768,17.06845,16.68834,16.56686,GALAXY
21.09443,19.12689,18.14978,17.74149,17.355,3.644099,22.34787,54.96473,80.05782,114.2834,16.59625,71.31238,168.8282,242.2612,332.9743,8.819863,28.55678,72.9337,108.4671,145.1087,19.68099,17.94225,16.97603,16.59317,16.23965,GALAXY
21.41258,19.5884,18.46112,17.97323,17.57836,2.7153,14.60913,41.2617,64.67046,93.03125,25.72266,115.4404,266.5517,371.6063,502.2934,6.939534,21.41793,57.05714,89.26572,121.2973,19.18958,17.54823,16.63354,16.26458,15.98271,GALAXY
21.68567,19.78993,18.63169,18.1627,17.78004,2.107807,12.13397,35.26295,54.31463,77.25845,31.76606,64.24232,143.1534,203.2466,253.9608,5.205821,15.9195,45.62803,71.1415,94.07626,19.52543,18.14191,17.13359,16.77944,16.50041,GALAXY
21.62629,19.43083,18.3374,17.86106,17.46665,2.227306,16.89098,46.24184,71.70921,103.114,7.733579,35.85162,96.77137,149.081,206.5634,6.714451,20.8053,58.08986,89.76324,123.2083,20.43475,18.64318,17.55452,17.0969,16.72878,GALAXY
19.34496,19.2526,18.97788,18.92141,18.86579,18.28066,19.90456,25.63525,27.00322,28.40467,18.1244,20.19618,25.52388,27.44388,30.51355,21.9038,21.68547,27.11417,28.66943,25.59242,19.40884,19.27696,19.04159,18.98653,18.81359,QSO
21.59009,20.10643,19.07705,18.67746,18.38778,2.303394,9.06538,23.39739,33.80689,44.13342,10.34972,38.14714,75.47023,110.642,144.1499,4.782495,11.93001,26.73934,42.90467,54.70474,20.53179,18.57519,17.85898,17.42819,17.16296,GALAXY
19.88758,18.93153,18.37019,18.03536,17.90775,11.08914,26.75355,44.86636,61.07329,68.68291,33.83313,100.6713,155.0173,209.2006,249.2797,25.37302,41.10316,58.86523,81.28811,93.5898,18.7348,17.50515,17.04388,16.72146,16.55988,GALAXY
21.61584,19.62902,18.55082,18.19397,17.8584,2.249017,14.07258,37.98999,52.77254,71.87763,5.293253,38.77901,88.43542,130.9073,186.823,4.898663,16.39024,42.14885,63.97109,85.65884,21.07858,18.5696,17.67185,17.25024,16.79553,GALAXY
20.23308,18.2726,17.27931,16.83463,16.55965,8.065623,49.08596,122.539,184.5647,237.7585,21.81948,128.5224,287.439,421.6114,548.1803,16.471,61.07835,145.6813,217.2973,283.2382,19.27304,17.34283,16.46659,16.04097,15.75604,GALAXY
21.27876,19.49585,18.51289,18.11422,17.74545,3.073241,15.90916,39.34044,56.79486,79.75915,10.67462,53.03498,119.0399,164.9334,217.1595,8.342914,22.44815,52.96338,76.18208,98.37538,19.9551,18.30496,17.41162,17.03576,16.76209,GALAXY
20.22855,18.06483,16.99211,16.49971,16.18866,8.09933,59.43866,159.6451,251.2565,334.6058,30.96026,250.3068,595.7957,857.6697,1225.864,22.85224,78.80534,196.4111,306.6949,414.6718,18.76907,16.65431,15.6932,15.27565,14.87585,GALAXY
19.21642,18.92075,18.8632,18.72967,18.70008,20.57835,27.02052,28.4912,32.21956,33.0943,20.41278,27.507,28.99282,32.00791,32.8735,23.88492,26.77036,27.80703,31.6511,31.93274,19.21536,18.95368,18.88737,18.77166,18.71638,QSO
21.6014,20.04589,19.01439,18.51089,18.23189,2.279347,9.585284,24.78752,39.41261,50.95091,10.39056,41.64635,98.72556,164.0592,201.7307,4.840629,14.56279,34.09195,55.64542,74.95026,20.37068,18.47948,17.57101,17.0638,16.86591,GALAXY
21.26075,19.21073,18.14283,17.72083,17.335,3.12485,20.68708,55.31809,81.5954,116.4079,12.61974,57.09083,145.3232,213.9234,307.2022,7.410609,25.74717,72.44891,112.048,153.6462,20.11029,18.23816,17.17909,16.74521,16.33217,GALAXY
20.93323,18.78852,17.60135,17.16747,16.80402,4.228955,30.52017,91.08766,135.8343,189.8394,19.67712,89.01118,250.0648,372.0683,509.3953,9.648372,37.05113,111.166,175.9583,247.6322,19.6084,17.69949,16.56931,16.13649,15.76473,GALAXY
20.38479,18.41017,17.50621,17.0538,16.70131,7.013142,43.24444,99.42932,150.8271,208.6758,22.11149,129.5331,301.2285,445.9771,607.2952,16.71533,56.94815,143.2038,220.5839,294.4078,19.1854,17.31551,16.37096,15.92267,15.56862,GALAXY
21.58035,19.52916,18.45119,18.00032,17.63057,2.324295,15.4284,41.64093,63.07649,88.66267,4.964092,32.75057,86.75849,131.4864,187.4157,5.177936,19.84398,56.79908,88.1164,122.9547,20.75464,18.83043,17.73391,17.2761,16.91335,GALAXY
20.6438,18.08518,16.79491,16.08488,15.65639,5.523338,58.3348,191.4412,368.1692,546.316,8.05805,76.95773,267.379,532.7452,810.0806,8.353766,59.17292,234.449,488.95,734.5371,20.27192,17.82568,16.43815,15.68815,15.24448,STAR
21.65853,19.83792,18.94143,18.5024,18.10761,2.16162,11.60933,26.51061,39.72206,57.13249,8.156124,39.69346,90.1077,133.7251,185.2632,6.13832,16.16768,39.23819,60.93744,79.39302,20.16012,18.65245,17.74413,17.29839,16.94427,GALAXY
21.2813,19.20806,18.26216,17.8504,17.44406,3.066029,20.73801,49.56011,72.41645,105.2822,56.79493,203.7206,391.0757,562.0958,724.3923,9.539414,31.67126,80.46738,122.6958,166.2753,18.33727,16.96499,16.19792,15.77332,15.47975,GALAXY
21.26861,19.4166,18.35972,17.9216,17.5389,3.102245,17.11393,45.301,67.81976,96.47529,13.02078,58.19445,157.1537,239.2288,362.4773,6.942765,23.89276,67.53578,106.3613,150.1518,19.79226,18.20389,17.08533,16.62291,16.18328,GALAXY
20.21087,19.13904,18.70562,18.42458,18.1925,8.232412,22.0993,32.94172,42.67386,52.83426,86.15618,225.0864,361.653,491.0203,607.5068,17.73028,33.75296,53.7969,73.1854,86.81956,17.93127,16.82289,16.31851,16.00232,15.79159,GALAXY
